	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112
Choisir	35.7687034513396	10.8039793038178	-0.375961780947944	-6.83365888924432	6.73564065514869	0.327426089651553	-19.3973740890879	-3.21309337914639	22.9134589229484	-18.0000546728661	13.337308650456	23.7544951825028	-10.9464203794457	11.9884253781571	-34.2768904382625	-5.24135413863438	-34.6782258829512	-15.5834749925594	5.98570741813012	-18.0946410480006	-14.9349828636102	12.7406589969411	-2.2893646949497	-15.2119329711329	-18.1769807849672	0.509206374891299	-1.42570929540545	3.10883847338904	-13.6856104511926	4.26329092216141	-2.22688439774971	-4.36117386203311	18.2323056300623	-6.04413648599399	-0.404294005336576	9.14742138086931	12.0075657884656	3.02214443442964	-15.9915446871646	-13.6313206060143	0.147135564440947	-11.2137643857689	0.145823690634307	15.1017981792277	7.76629346830662	13.880298991296	8.39717882506829	-3.97106004294495	-30.2575986865108	-4.47236177044135	6.08350294298323	7.04245023639181	-10.9187000775648	7.45832563866062	-8.75956547137381	-15.0912083678304	-21.8203946837109	16.5384245457876	10.518855080644	17.7404547613958	-0.706448543838806	-36.5617453536889	10.8337954469135	2.99114595467505	11.4646660242713	7.57000942472621	-5.01723531866483	10.3811252354456	10.444322876423	3.28829406192103	12.2691009238866	5.05679577023149	6.23034503276011	-2.6575302806109	-1.20157289616225	-6.18301847480806	-2.54713231959376	-5.04989862769805	-8.25087410006305	20.9298048155405	-4.55748284713207	6.27392251251812	3.30220795315984	-3.68716266188509	-17.4929588564551	8.36716033728417	-0.991045897262921	9.50417596639528	0.492263144699869	0.276375667473257	2.37283059187572	8.6337225749495	-6.42322863952043	0.252552557754846	2.41021897015761	-1.77849376995803	5.46151059230752	-1.26392266889389	-9.49656861888903	-2.76045574420946	8.5338120924858	0.983386601530993	-3.63725878756621	-5.29654058912344	-10.7981150842953	15.9294549919147	-5.37331612151611	-1.85864696431315	-5.03674487409814	-1.59647538445179	1.00800266337111	-6.58538123053556e-14
Commands	49.2540225928876	0.89545902315144	1.79133671441366	4.1095674267278	-6.90528006709871	-0.848098103250983	6.74360042751822	11.4351626898024	-10.0016853201326	3.54974805702079	-6.4305602548129	-8.63970876445109	-5.62046074640563	5.8895585727787	-6.66275215123732	3.40546869444456	10.1658451026104	4.76852374514597	-2.27721461863856	-12.1084377301034	6.11322011703433	2.62074497907408	-6.96688329952844	-1.14537921464271	16.3340823957054	6.20684366458412	-5.56620908450312	12.7785064806628	15.8656669108441	-13.2377448616424	-8.27285626304926	-12.3197313259094	-9.77462804412979	-0.300358365151154	5.72680022153536	-11.7180772074972	-12.4784595931991	-8.58785126924688	4.03940913644821	6.95939426788376	-6.51693800657277	-10.3215540203072	10.7710660645902	29.5244484737048	16.5220501912845	-17.8920360570468	-2.2426819646326	23.721802860382	19.8935471683192	-4.34124448931664	-6.03675390236693	14.1897589360524	-8.45392691084296	3.30386145140976	-11.0419987681095	-15.2097433859383	24.754434215312	-15.9398605570658	-28.5868887851207	-4.15087784323045	-17.3930985675579	-17.0078745647955	-7.44761213069512	8.42393257903946	15.2693925762678	10.2577655283589	-2.31471889620666	23.3082844159316	6.41901265910952	-20.1949506931496	4.80862232042846	-2.01865151375432	-25.8011778134681	5.78084377299692	23.7617505332886	2.04210841905765	-3.10994891710665	6.53401598323515	10.4863986219956	14.076192742103	10.7972398533719	-2.7547830050901	-12.3722281912911	-2.88055092837607	-13.1794906221691	12.6218939268086	10.2923250056344	-1.76981970263618	-2.09205785338496	9.40055369872369	-5.77939253349869	0.174074822440885	-2.03442101543632	1.36241441916155	-10.7158949743988	6.49984414116252	2.90692066172035	-5.16009904339356	-4.48672072176749	-3.20612025937611	5.70973901721049	1.40508383853112	-2.96266642875725	-0.0583211629903463	-2.79329355549198	-3.7305368814224	2.68111202061473	-3.05690713447755	-0.656514101801049	1.6384452689047	-6.5645518061244	1.59441447573222e-13
Congrats	-34.2681011506428	34.0033982626432	38.7622034289738	-9.7651260321766	53.5383380260771	-12.1276862712545	5.9151069737093	8.18478955356789	1.08150792317602	6.08747333345502	-1.18276997511531	-2.79536468682031	-13.4944603224861	17.7383593165964	-5.31294266073582	3.79440284806466	-0.036957457277825	3.54946866516477	-8.53636433054661	8.78664749835476	2.8371294698674	3.64253284200213	3.41402295656187	5.05232871686646	-3.16008237062777	-4.59977099757009	-1.47124600465004	-6.31165132779155	-7.91002342735426	0.658137703233582	0.653703104375297	0.661757157017905	-2.64390243127254	11.9547134492147	-1.03083164055569	-2.5065591380854	1.77963404364443	-1.72847578472803	-0.84779046014101	-7.44135170311155	9.04247268952119	-9.12676090133087	-11.8579791010582	-5.63056839430855	-1.99688143742847	-8.30780439819593	-9.05714030347177	2.30342944327204	7.08561049514626	15.4035194833971	-11.8455729396844	-5.48054177444476	2.80767511910169	3.23356137873309	10.3967383372038	11.9912534550826	-1.88978879586825	-8.44194658880838	3.02697103866479	-12.9183105084827	5.4022013576813	-11.1717402299403	1.62823289899947	-10.7358666976403	15.8288796265821	-5.59889917840897	-3.26346271745968	4.65026713919837	-0.961977554089062	1.07350875222303	6.55462019763695	0.188987286280931	2.99114181329378	1.19726031218012	-4.06320922566732	11.9949422277476	14.699587561285	-6.93493978605621	-8.00707596136169	-17.8318851049446	7.28193351413723	29.3087823319008	1.93496399964723	-14.6748142122943	-6.02718159701219	9.491530234567	-3.15479346845127	0.699483972845798	-19.8300280190171	39.5643659690171	-9.28039400245527	18.8308490965896	14.916265534834	1.60579323665689	-0.597187573080065	-8.48374706611509	3.90390116610486	-2.13747682772228	3.66432969778442	-1.2734038963428	7.54388616013144	8.56594920152366	4.35850529175088	-10.8610867173733	9.811067290001	-0.668757587692104	-1.43766005656028	-4.67358715082671	0.598047003617045	-0.371143390321479	1.12257669676027	-1.23748520179418e-13
Dalakhani	-19.8618974308875	14.6326210023991	-21.3803236074653	-8.73652790608137	-7.40082058762975	-20.8799505134124	-12.136385597268	-9.33389972516177	9.28222164922529	16.748996072316	-29.3288389303759	15.2958549820945	14.4707971459178	-4.94801346130142	-20.9549951422952	-4.71056940823947	31.6788765655381	2.55096026000362	24.2288146960782	-10.141089532059	1.81148814872235	-9.28958386210581	-1.34209037013937	2.22141582290662	3.23958610250417	8.16410439471322	-1.79515051234998	-16.9638577850493	14.1491265120997	0.803112351435878	10.3514557906405	12.5054053079816	-7.27220102798636	32.5792721868977	-4.89630924956919	12.8769602061433	4.59172780696719	-7.42893515192507	20.6694328649948	24.9583608906196	-19.6540794823737	-17.1124774144082	14.6537044540857	-12.5507034055633	-11.4328494980564	-6.79942516403054	-8.80700974741863	7.71983349325393	-31.3559495036733	-3.77541254413684	-13.2770490331795	-2.80788962944278	-9.46093676228447	1.12241065014918	-4.23282498450167	17.6978930117321	-0.81569425977645	30.2039565768137	-14.8993284671194	-0.31015664307946	0.273615855490988	-11.6893352494561	-3.28387892175014	-31.4970886812047	22.422518912879	9.04484700725035	12.3099399947185	-17.641470507627	6.59566789082805	-6.09096046189003	-13.2882634872179	2.29680215311377	-3.75103307107272	16.7053579125262	3.84801332824812	-10.3768396998285	3.89071447109057	-6.91269691464282	5.20363432731668	-5.7701741749166	-2.2271872595744	4.42553982406373	1.96392032998557	9.52454243001716	3.70435831458185	8.66390449730255	2.26400029951334	6.81016921302187	7.05975661055848	-0.869956368539321	-2.67629097702204	6.5566837057882	-5.83559439445185	3.56893398799962	-10.6965331002374	2.15412280710049	-4.47679012831612	6.60256771912374	-3.19651622308018	1.92292182786443	-0.445314917574869	2.49757743731611	-3.05081057613569	5.83768703215367	0.0278997133387715	0.114283967006856	-2.764514365707	-1.51656371231308	0.995334034820422	1.43934870755577	1.30220509910096	-8.44231597539494e-14
Danehill	96.5400206599869	9.2334138265743	18.3818586146458	15.1917837239039	1.54216958646286	-6.49385930558436	0.91222241533322	-0.00317445298183748	-11.7021831729656	4.26134462638872	-6.78128062997141	-9.09118872161139	-0.881784977258098	3.01788094059047	2.72059912427324	-7.31502785563718	3.52867883457924	-3.40441737172742	-0.358550418332302	-2.91461208593293	-0.101373074595326	2.51162761903056	-10.373751335121	0.678750896978366	4.87851931769682	-1.6566354009167	1.31100795184327	5.45215406629708	4.26862782046023	-5.14695767681928	-1.08352996442055	-4.53193168011493	-3.93389853358343	-1.34429308238127	3.19986046370866	2.73220131285949	-3.56342327517905	-0.283838159679546	2.12897813279939	-0.827022647461878	-0.159994983082358	1.62346004152469	-2.16732287996543	4.2472458034583	-1.74062506731705	-2.94913366201993	-1.57884445730101	5.27270564630217	-0.795987060371335	0.597791826576172	-2.68477888010479	3.63198350307878	-3.7109464732455	-1.26501801765876	0.95159899768659	-1.82299003454438	1.86958305815355	-1.32222859975816	-0.384296392046765	2.39720359673239	1.01590071686375	-0.661628451603719	-1.17737793778497	3.12519792176503	-0.0112059024809736	2.02237220743495	-2.80412065976294	-0.398854074814633	-2.70485774154684	-2.23158316725851	0.486525502440403	2.83682552962464	-0.832801864599622	-0.730878013407806	-2.4461477073645	-2.5432170217357	7.03022868115396	1.43216761634897	3.04702876460791	-3.38928819274937	4.58419606046284	-0.695043558562406	0.09768279578174	5.39102762977385	0.32984214109571	2.22864197751906	-0.458840234505565	-3.23909786832023	-2.28535889640227	-1.11091881777611	-2.2637667460176	-4.6095955159617	3.8391853006172	-6.08229908293738	2.2418908855108	3.1482823004553	-2.17646196755133	2.908379845148	6.64888954770436	-0.00941792229355218	-5.54694353153884	5.92470735170016	-2.44447755943344	6.12529245217049	4.21836569438198	6.26333595755877	-1.58600860702971	2.10036039912847	-4.77406450977511	-1.13051516485885	45.9014920008733	8.51003066911046e-14
Danehill Dancer	61.2863324019627	8.26443190382148	8.27777084425712	9.38553597258599	5.96815790386876	-2.09484672578132	-23.1827987509507	-2.5936228316686	13.14080945906	-24.960006559286	10.1565425723886	28.7922251703101	2.74210085361552	8.95645335029866	-33.5129138425206	-8.64963893824186	-36.0691873818553	-10.140471834872	20.827073741572	-25.1871773332315	-9.5611766380669	9.0321325289453	-3.48556575226131	-7.09066854573052	-6.58074089912101	-0.841885785467015	-3.72026870961809	-1.81152967425922	-10.5819807780315	0.392809729739353	4.44642524345513	-2.81537548512482	14.3491485431349	-9.27232486645844	-2.47393278727272	-5.48825375120233	-1.85180650570836	-1.73240809795978	-10.3617364455495	-1.99100791249353	-0.789966094884469	-6.4280156373056	7.70407699123734	-6.93408650221341	3.66847841379848	-4.58189545485132	2.7175889048617	1.72903847460243	-4.24387373435693	-1.86051072987806	5.94781067816319	5.34107638688169	2.38938580827856	-1.02186244189369	0.442251344566297	-1.04380019355636	6.23647096904119	2.26723019971188	-5.60844000123007	8.5492881081358	-9.32132385493999	-6.36422329004443	0.829173740596083	-7.1765726136182	-4.56693852081353	-1.63774515541089	-3.52534828902894	5.67521446289199	-3.19422876052058	3.58733709025854	-6.2886615708988	2.42413912617235	5.12161414829568	-2.17861577530659	-1.8842653145508	-0.792105566258832	7.51347532824241	-1.31381621229566	5.20083647177904	-10.593299744072	4.59268989270229	1.25487208119193	3.79668006005001	-1.42660049221246	2.37378045023588	-4.01286166642781	3.85639826563157	-0.527921720442369	-0.449867307105878	0.584211656770399	-1.79186409855338	-6.26970054669149	7.76844860362438	2.68578649424184	-6.39605857150748	5.50566559468299	-12.2985366770146	-4.41606760734499	19.5101543137088	4.57294262791681	-16.1051873276854	2.48538432334601	2.35385575005603	17.4885280632185	30.7319847374498	-24.1650954200939	15.1834964050841	6.16003618413297	11.8960878040763	-1.63736191896987	-6.50478263961004	-4.10389182421591e-14
Dansili	52.5877246861659	-1.90198085676503	2.20408653500664	4.20007008478508	-8.56636263309863	4.54713301378687	3.88283187770206	-11.395479300169	-14.1902136304929	10.0801643413122	-4.101025162172	-12.1769724831083	-3.21306128414439	23.1088713259006	-11.5255779010286	-6.46742868386306	-3.04519613221524	6.84647586599598	-4.53887773741787	-16.0428111898971	11.6887320400697	-8.18673147022233	-11.8644797153169	15.2072837060396	-13.2691570404261	1.22225688740132	15.3282450426239	9.98169308256115	0.2678110998143	-9.88730549834153	-3.4839915717259	15.8084210405358	-6.81607190236906	10.5744032442689	-9.12863711477697	-22.9220845380263	0.732294206631959	-4.80036244341319	0.496264289435315	-4.34507885512298	18.7228533631638	-5.10823561727747	-23.3814857672478	6.04197753157335	-9.19789381610705	-29.2065009607221	10.8509417948821	18.7288407944325	-7.59742596396555	0.895704636180301	-13.5520035717615	25.421509779913	2.96748005063559	12.1561512486138	-6.95252369703296	17.0453656138725	7.40268637678945	-4.87866014641835	-0.886481921143856	2.57028560444644	6.33689923037841	7.64395914949317	5.48151025599023	-11.8808806272627	0.280756320272777	13.6750527791776	4.07275983057205	-9.19251339069852	-34.291018597135	9.8900846789737	-8.0047958645847	6.63684780482628	24.1045231540198	-4.55158570823731	-0.268235633637032	11.2437339814141	12.4092473584377	3.96247290442312	0.879227792246734	15.9088626354316	-6.67648739204725	8.79853223008844	-8.41651213792708	-16.8275234809955	-2.5519400968901	-24.4515849004969	-14.5468164157432	5.73081383547675	16.2351683046605	-9.12263228868117	-3.51307784661438	1.49964549743846	-5.2425614648233	5.32934175319831	3.26813310741386	1.98023397280913	-0.0789957776678252	-1.01223637677469	2.65585908819056	-8.39289865848647	7.59531945919036	-2.45414990816036	-7.99495043714772	-2.71954089272107	-1.95024408623003	3.78760604191914	0.619717152239481	-1.7595044235868	-0.82604882308745	0.183548191941722	-4.52823070504588	9.77983741150376e-14
Darci Brahma	48.4185905590341	12.0203858840216	11.952294443019	-9.39951419390835	1.08329110313276	-16.1577809223315	-4.09219699583894	22.4630028131249	-23.7197364160806	20.1073886630502	0.637808315233532	-4.94873926451691	2.8408578219091	-10.0911465623002	6.90336035795008	-21.6080413907887	0.587650247887268	1.48711153108704	5.91405224838526	-2.3521488815887	-2.50236319476022	-0.702742735549141	-22.1281576636228	-13.9390732697717	9.9769842769874	-0.451520847697536	-9.50172298429883	0.78130352200753	14.6553622311425	7.22827018273626	12.0875345519367	-18.4486498512971	5.62461226036951	0.355136118518196	10.4034245653283	9.09324699530009	-7.80719136890184	-5.92356080372584	-1.27101757637014	-8.32933732290302	-9.71752837026064	11.9097294103273	-13.2194007167171	11.9764681539123	-1.53611149964266	19.9422857159423	2.59301571944999	27.2719548384554	-8.10812857166075	-8.42637248150163	-0.329620581772769	-1.98662142720492	-9.1000135273355	0.627924753900272	13.9582079023709	5.75594062274065	5.54402045030072	7.23400578821081	-14.0898550515794	-22.2783860540344	10.786921127316	5.97954635563874	22.0567720902365	21.3235568201014	-17.967534175524	-13.3512732136635	8.49136366691451	-4.43812219970513	19.5899598978433	18.3715635771928	-6.31281098318419	19.1657716866487	-0.219181282032164	-3.80421550598496	1.71300135893085	-0.910371683623023	-19.8843017170114	-0.45273365939919	17.731656834109	-4.34704712385354	-30.9485117363649	11.6207097994148	9.42441760342673	-8.75821687939366	0.365171555910613	-7.2260787991776	4.98195792447555	4.56441467707078	6.63802720948309	6.88552900381049	2.46888737693407	18.6856738356791	6.06382289850471	11.9000359509169	6.12385961642535	3.68417002838581	-0.539920046849927	6.85806226135789	-6.00366848665219	-0.667534491600098	0.679261856471214	-3.86083203300349	-2.4627370388502	1.97436081417149	1.39191116305554	-4.80022395480598	-3.5409997842033	2.33456457079817	3.47032984074059	-0.875611454487392	-3.1625411230518	-6.04991546158842e-14
Dark Angel	-13.3574557242277	11.4280587278708	-14.8911452860552	-12.1918356744755	-15.6446718975214	11.0084982590872	-23.8576014622175	16.6615604352271	-1.63331968058541	-22.2657546645784	15.3496658532091	-46.1189629589247	18.4459623822045	30.8879250098736	-14.3297475209388	19.8329546636554	6.59221103704835	-6.44589056369312	24.8948271990587	46.202939148746	2.17086543902586	9.78227396583051	-29.8650352243516	-1.42637963224836	-15.2807849721619	17.7651969574269	-4.02033694198085	-4.92457720006205	-1.13650641547367	1.21477347305118	-5.83029997922075	9.59023614589165	-6.06850061725251	-2.7973961406098	0.633890388066105	7.60070650160603	6.87564480749868	-8.45324225160569	-7.46588687857834	-5.82955762123562	4.65222921102463	-8.11302528774353	-1.47722785053107	-9.75789017316858	-6.82700288161623	-5.96501799884526	-12.2355599290872	-4.2340833605221	5.63003179986242	-9.24808740014337	2.46916383073124	0.677204708251204	-0.174634470151581	-12.0153594729483	6.1898850104179	-1.04955980336042	1.5432713815276	-3.13681790304934	-1.81610800814053	-2.73976136382427	-1.17725867972691	-1.58782754739087	7.44764634070223	2.13307537358037	-3.63028860634365	7.14750005804572	-2.9510809190858	2.25658236409501	11.1569948074618	0.27128808107966	0.644118046769024	-7.07645536149316	7.67822642482172	-3.14577804266229	-8.76518676339891	0.226328941976723	-1.56999131169054	2.15085607731206	17.3626921200108	-3.81277228382509	-8.5774972290581	-3.69348896029752	-3.21682244741913	0.917723174109612	-8.31464076040095	-14.2013746465148	10.10305520559	3.73345526260882	9.72126342534583	15.5962727989449	-24.0461924493662	-4.28537783819118	-30.2162977351398	-9.46070942551841	1.45105153814698	-7.66009202235761	-3.10046209195171	-13.0105289852386	-8.0060656840762	12.9765886756565	-13.2165742918134	11.6041182509173	2.36251131768408	-0.401837237027698	0.29575121455244	2.13397983431581	3.88078942773578	-2.78651665677047	-5.03997470181053	0.297213835816149	0.453654109975377	-4.85182327189418e-14
Denman	-7.07259358279276	5.06540389916467	-28.1365961213042	-28.0164490521006	-34.6910251396354	-21.0133263475978	-9.17259756767852	30.6760982376177	-5.04455597623308	5.85421562380673	-9.44279775313445	-3.3274423677664	-18.062284806307	9.51009224189025	-3.99519419007569	19.899493726528	3.10919121346472	-2.19428923797678	8.75744101815694	-17.5882487053086	4.88904408296256	52.445085067026	29.298189740341	16.5921074020153	-1.10824671567905	-18.4875692116109	-21.6836077970591	-12.4529285689412	12.1776560303175	5.60045861989658	-8.20366509795377	-9.11656420715429	-14.2619699692228	5.44059402652228	-4.2658661535372	3.10167444155337	8.0295968488481	-11.277750322113	-6.6836879420395	-4.56780506512886	14.1950727640952	7.73544953709452	10.7603648531687	7.14814427085403	-2.7789420065919	-2.5983746406073	10.9106343028545	-3.17698268604787	0.265944141366752	19.6172033494271	4.58569307280437	3.01994438934227	2.14034316789796	-4.54037818481709	0.619172162203927	3.27662207474913	-1.01247705965036	2.77293312546266	6.68396593100351	-7.71820390153676	5.46299731609672	-10.0602854817137	7.88960036365064	4.06180015784102	-4.13187681786869	-5.17653102357522	2.33706693560523	-6.90353013299336	-9.41040582540905	-9.76859136843511	-1.30092074390306	-3.48592087987103	12.1696603134307	-3.09086182469082	5.04877206758759	2.20333213188796	8.08299004824229	1.17560466140732	7.2591926878182	-0.533923061393869	-13.4375230897034	-0.278684650611062	8.1687568275151	13.9615322213747	-0.186821274434342	6.36633517040775	-7.43663269845896	-35.4661474068711	10.3031219468986	16.1194345226644	12.9343447647291	-6.79240670583023	-4.51261278222795	-10.3360223591372	1.67052275182968	12.6552293168502	7.52013547118017	-1.45845921279599	-1.81282558720382	-19.8125892323712	-3.48254554767505	3.67092984464596	-0.107232189525764	2.81106007689832	2.27821600919915	1.95645428517507	-2.71839889879541	7.03261450131662	2.7380888547731	0.664657255136021	-1.2974489535174	1.92742283620245e-13
Distorted Humor	-5.19278331734832	16.6338521637088	10.2112586935131	31.4142774357786	-4.4402917441139	-4.90350614644866	-0.74689737510612	19.2791375593214	-6.02634700841077	-12.0663702395116	27.4547115495041	-4.7149764499007	12.5718182760649	-17.3517098623125	7.93430696980948	1.7215794854193	-12.7161420254346	-8.13271619909412	1.82694614942396	8.02028557168117	9.49847801550169	-11.1061949687118	9.2257487102598	16.4839549912518	-6.1453778146992	20.29441471842	-12.7223370597356	29.9218831128424	-21.9761185702378	1.05620475653187	-6.42940456030284	-4.1959185905296	-10.1512992738927	18.2434351004161	14.4736877447129	-12.937600665901	3.32713356958867	11.4487196792304	22.7672108425838	-22.6558139146109	17.4120344022494	7.70773597251844	7.65711412000887	23.4704003065644	-17.5070345314405	-8.54736395380019	14.5295539703708	6.5857131483705	-15.1421818733373	-6.24217381460442	5.63986924164363	-23.2096244735985	-8.55792745365045	4.11356839983149	-2.13389090282352	16.7210187201193	-1.72228823009351	13.8017410340053	-6.89002494589906	24.014486545848	-2.93828783775566	15.2372609114306	14.9782929663718	-11.2300983556796	-18.4878327587778	12.5302168217922	23.4197505083866	11.5037093440745	-6.25623608102743	-8.00022489575591	-21.8745419177138	-3.78556894579709	-5.40303863133688	-8.95334452877625	1.41798005446666	5.32860937927453	-22.7351189734941	-7.11356122253543	-6.84275456279612	-3.80579604019446	17.5280973156045	2.1068039200265	10.9231112598394	6.93164162386917	-10.022862971672	6.50886072304543	3.6209122077731	-6.07429814212477	-10.4809871069291	7.86650930815906	-0.24864452023229	-3.34689471177008	-5.02269195621635	0.51691445082	-1.13464549991155	3.31476732489471	2.82982811973515	5.08167205547528	0.302435614795664	-0.898481870503225	-4.70823042102289	3.00669425429456	2.46223882423068	-2.32784293565056	0.18683405210202	0.629082285112568	-5.10672175622951	-2.07994457305718	1.74791377395276	-0.126607707040204	-1.13437780211862	1.43315295510215e-13
Dr Fong	-33.1207133131245	15.41399066787	9.46223619203854	0.03645974605619	-1.13988417438135	-7.65550060277366	-1.6707967364923	-18.0892762046218	-0.899316551528787	27.1427839529979	7.96117765747925	-16.0075830802862	18.9785698694669	-22.6585776482483	-43.8805590605779	-12.7653590547864	5.09192539039808	12.6444457229763	3.52687587001799	12.9160171064806	23.0580608558932	3.49869982023004	20.6850199730362	-4.1159795805275	1.5486433052396	7.85503983140255	1.08252429010972	-8.62397777574239	9.31964289732205	-28.5794667491707	4.65800297860106	-4.73894556633048	12.8298562350063	10.4645937153048	1.4893432588296	-19.627373112526	-7.66164536005064	30.9606971765771	-10.7899642346473	25.0477062125804	-0.815200001525229	-1.60370233201795	7.78585257867162	8.52175570685663	4.05843787677556	10.7076720662573	-1.37755774573514	0.0450300869121127	0.00993038561099412	-3.22210569876296	-10.191215450368	7.06881451737395	-3.92255230083159	-1.5548845740487	3.57992138184057	-19.2633333275764	0.620464883973691	6.92249188841792	6.33893584642656	1.49560005262229	4.77339139501501	2.84562901156704	-12.0171173639465	-14.0661113256393	-27.5950397644745	7.34440202408805	-12.7727404893051	-4.21577745369038	-20.5922840392023	5.71559181435872	8.88013563780319	-2.4630721543563	-9.78529843451865	-26.0836377072976	-31.9641950777573	-15.4051680760768	-4.31847337657443	14.7762602818343	17.4060886406534	16.0845022233792	0.471034619510344	-3.38477895291808	5.72150502437101	-1.6440893742424	-2.82383072377214	6.18327193647848	-2.48670016572762	-3.63026926312171	-5.01352313565338	12.3946859905564	0.185291537190927	8.01714478926924	6.04374080387305	2.21453151813594	-2.28785595190291	2.18393921768742	4.65934586208641	-2.97001985290864	-6.33893525199955	0.179438200129026	-1.53009838561745	-0.787265010759917	1.64052408288293	2.67590411273007	1.00676493260759	-0.391344494279953	3.29484658895585	4.31441923796345	-2.03954474380629	0.815086447399297	0.461511318411022	5.26622634863523e-14
Dubawi	-14.2823936098281	5.37778293514751	-29.8493774610755	4.02652746777059	3.53407905362489	5.03192678654038	8.75703540901316	11.2083722455546	15.750144149319	-28.7594343540773	-12.4210413575307	-32.5701804453208	-24.4147715707747	-3.71441409604541	-22.1505042516743	-27.1523206231524	17.7562204770654	-53.6017019673674	-5.81044532465088	-13.4997416921843	-15.8751353601511	-39.5835222745295	13.2101054427243	9.79399831962769	2.80338742093323	5.37973008618783	3.69594305715821	-3.86571537803921	-0.814758543055204	-12.5829618632735	-0.448826766870433	13.2539456235087	-11.3486103429573	-5.65410065450791	29.3234162858057	-7.04540351211587	7.33020894298419	-2.36475933341083	4.01920618007937	2.8896509932872	-9.94694170241726	8.56643613174462	-3.86863428278354	-6.11953429044476	4.25858052742761	-2.00512722125605	-1.07523603490788	-5.71095525940916	1.55028863914672	16.1922264643173	-3.03707026626038	5.07413399868928	-1.51226962763168	-9.57574870668642	-8.38585309086675	-0.167872710165808	2.61654241182703	2.63049698561901	-4.64113719071068	0.997428593219428	0.0124636204466522	-5.40182046422882	-4.53598220113992	-3.05484673611822	1.76247436380688	-6.46860787644062	-4.80291787566174	2.56049185316834	7.64873025814118	6.33073331269482	-9.03742634816754	0.674018681004403	4.03518954702949	-13.9906354179961	-0.0553588780741478	-5.5424140309891	0.636220008254845	11.8721987165458	1.37324153741249	-8.01415273102128	-9.69811743335431	8.91432059560896	3.30512364202085	-5.9915244669847	-14.8184089450135	-16.9842986252589	26.6380512199803	-8.37759512358059	4.99286244630368	-0.276088569437025	17.0370803924701	-18.4600522305512	21.3809129420605	4.02484934702705	-6.80278297566119	-4.77709963856953	-2.35330030963015	-0.477580870924664	-3.0223435539901	-2.50599493951349	-3.62503939979748	0.815442047702874	6.35717679605667	-7.89044319536327	1.60898455286936	10.1203113872515	-0.792469129068384	-5.52959136141073	-1.98764496024331	4.30876680288697	-0.15127874742755	8.34338879519944e-14
